"store","sku","qty","is_in_stock","gia_si","price"
"admin","VT219","100.0000","0","20000.0000","40000.0000"
"admin","VT220","100.0000","0","40000.0000","80000.0000"
"admin","VT221","100.0000","0","18000.0000","36000.0000"
"admin","VT222","100.0000","0","20000.0000","40000.0000"
"admin","VT223","100.0000","0","35000.0000","70000.0000"
"admin","VT224","100.0000","0","35000.0000","70000.0000"
"admin","VT225","100.0000","0","20000.0000","40000.0000"
"admin","VT226","99.0000","1","20000.0000","40000.0000"
"admin","VT227","100.0000","0","30000.0000","60000.0000"
"admin","VT228","100.0000","1","35000.0000","70000.0000"
"admin","VT229","100.0000","0","30000.0000","60000.0000"
"admin","VT230","100.0000","0","40000.0000","80000.0000"
"admin","VT231","100.0000","0","20000.0000","40000.0000"
"admin","VT232","100.0000","1","25000.0000","50000.0000"
"admin","VT233","100.0000","1","18000.0000","36000.0000"
"admin","VT234","100.0000","0","25000.0000","50000.0000"
"admin","VT235","100.0000","0","18000.0000","36000.0000"
"admin","VT236","100.0000","0","35000.0000","70000.0000"
"admin","VT237","100.0000","0","30000.0000","60000.0000"
"admin","VT238","100.0000","0","18000.0000","36000.0000"
"admin","VT239","100.0000","0","18000.0000","36000.0000"
"admin","VT240","100.0000","0","35000.0000","70000.0000"
"admin","VT241","100.0000","1","18000.0000","36000.0000"
"admin","VT242","100.0000","1","18000.0000","36000.0000"
"admin","VT243","100.0000","0","20000.0000","40000.0000"
"admin","VT244","100.0000","0","20000.0000","40000.0000"
"admin","VT245","100.0000","0","25000.0000","50000.0000"
"admin","VT246","100.0000","1","15000.0000","30000.0000"
"admin","VT247","100.0000","0","15000.0000","30000.0000"
"admin","VT248","100.0000","0","18000.0000","36000.0000"
"admin","VT249","100.0000","1","18000.0000","36000.0000"
"admin","VT250","100.0000","0","18000.0000","36000.0000"
"admin","VT251","100.0000","0","30000.0000","60000.0000"
"admin","VT252","100.0000","0","25000.0000","50000.0000"
"admin","VT253","100.0000","0","30000.0000","60000.0000"
"admin","VT254","100.0000","0","30000.0000","60000.0000"
"admin","VT255","100.0000","1","30000.0000","60000.0000"
"admin","VT256","100.0000","0","20000.0000","40000.0000"
"admin","VT257","100.0000","1","25000.0000","50000.0000"
"admin","VT258","100.0000","0","20000.0000","40000.0000"
"admin","VT259","100.0000","0","40000.0000","80000.0000"
"admin","VT260","100.0000","0","25000.0000","50000.0000"
"admin","VT261","100.0000","0","30000.0000","60000.0000"
"admin","VT262","100.0000","0","25000.0000","50000.0000"
"admin","VT263","100.0000","0","40000.0000","80000.0000"
"admin","VT264","100.0000","0","25000.0000","50000.0000"
"admin","VT265","100.0000","0","35000.0000","70000.0000"
"admin","VT266","100.0000","0","40000.0000","80000.0000"
"admin","VT267","100.0000","0","35000.0000","70000.0000"
"admin","VT268","100.0000","1","40000.0000","80000.0000"
"admin","VT269","100.0000","0","40000.0000","80000.0000"
"admin","VT270","100.0000","0","40000.0000","80000.0000"
"admin","VT271","100.0000","0","40000.0000","80000.0000"
"admin","VT272","100.0000","1","40000.0000","80000.0000"
"admin","VT273","100.0000","1","35000.0000","70000.0000"
"admin","VT274","100.0000","0","40000.0000","80000.0000"
"admin","VT275","100.0000","0","40000.0000","80000.0000"
"admin","VT276","100.0000","0","40000.0000","80000.0000"
"admin","VT277","100.0000","0","40000.0000","80000.0000"
"admin","VT278","100.0000","0","40000.0000","80000.0000"
"admin","VT279","100.0000","0","40000.0000","80000.0000"
"admin","VT280","100.0000","1","40000.0000","80000.0000"
"admin","VT281","100.0000","1","40000.0000","80000.0000"
"admin","VT282","100.0000","1","40000.0000","80000.0000"
"admin","VT283","100.0000","0","40000.0000","80000.0000"
"admin","VT284","100.0000","0","18000.0000","36000.0000"
"admin","VT285","100.0000","0","30000.0000","60000.0000"
"admin","BT511","100.0000","1","50000.0000","100000.0000"
"admin","BT512","100.0000","1","20000.0000","40000.0000"
"admin","BT513","100.0000","0","20000.0000","40000.0000"
"admin","BT514","100.0000","0","40000.0000","80000.0000"
"admin","BT515","100.0000","0","22000.0000","44000.0000"
"admin","BT516","100.0000","0","55000.0000","110000.0000"
"admin","BT517","100.0000","0","55000.0000","110000.0000"
"admin","BT518","100.0000","0","20000.0000","40000.0000"
"admin","BT519","100.0000","0","25000.0000","50000.0000"
"admin","BT520","100.0000","0","24000.0000","48000.0000"
"admin","BT521","100.0000","0","24000.0000","48000.0000"
"admin","BT522","100.0000","0","24000.0000","48000.0000"
"admin","BT523","100.0000","1","24000.0000","48000.0000"
"admin","BT524","100.0000","0","27000.0000","54000.0000"
"admin","BT525","100.0000","0","16000.0000","32000.0000"
"admin","BT526","100.0000","1","25000.0000","50000.0000"
"admin","BT527","100.0000","0","30000.0000","60000.0000"
"admin","BT572","100.0000","0","30000.0000","60000.0000"
"admin","BT573","100.0000","0","30000.0000","60000.0000"
"admin","BT574","100.0000","0","30000.0000","60000.0000"
"admin","DC383","0.0000","0","55000.0000","110000.0000"
"admin","DC384","3.0000","1","55000.0000","110000.0000"
"admin","DC385","0.0000","0","55000.0000","110000.0000"
"admin","DC386","0.0000","0","50000.0000","100000.0000"
"admin","DC387","0.0000","0","60000.0000","120000.0000"
"admin","DC388","0.0000","0","40000.0000","80000.0000"
"admin","DC389","0.0000","0","60000.0000","120000.0000"
"admin","DC390","0.0000","0","80000.0000","160000.0000"
"admin","DC391","0.0000","0","80000.0000","160000.0000"
"admin","DC392","0.0000","0","80000.0000","160000.0000"
"admin","DC393","0.0000","0","60000.0000","120000.0000"
"admin","DC394","0.0000","0","30000.0000","60000.0000"
"admin","DC395","0.0000","0","35000.0000","70000.0000"
"admin","DC396","0.0000","0","35000.0000","70000.0000"
"admin","DC397","5.0000","1","35000.0000","70000.0000"
"admin","DC398","0.0000","0","40000.0000","80000.0000"
"admin","DC399","0.0000","0","70000.0000","140000.0000"
"admin","DC400","0.0000","0","40000.0000","80000.0000"
"admin","DC401","0.0000","0","70000.0000","140000.0000"
"admin","DC402","0.0000","0","50000.0000","100000.0000"
"admin","DC536","0.0000","0","22000.0000","44000.0000"
"admin","DC403","4.0000","1","65000.0000","130000.0000"
"admin","DC409","0.0000","0","12000.0000","24000.0000"
"admin","DC411","0.0000","0","30000.0000","60000.0000"
"admin","DC412","0.0000","0","35000.0000","70000.0000"
"admin","DC414","0.0000","0","25000.0000","50000.0000"
"admin","DC415","0.0000","0","20000.0000","40000.0000"
"admin","DC417","1.0000","1","30000.0000","60000.0000"
"admin","DC418","0.0000","0","15000.0000","30000.0000"
"admin","DC419","0.0000","0","25000.0000","50000.0000"
"admin","DC421","0.0000","0","18000.0000","36000.0000"
"admin","DC422","0.0000","0","20000.0000","40000.0000"
"admin","DC423","0.0000","0","22000.0000","44000.0000"
"admin","DC424","0.0000","0","14000.0000","28000.0000"
"admin","DC426","0.0000","0","25000.0000","50000.0000"
"admin","DC427","0.0000","0","20000.0000","40000.0000"
"admin","DC429","0.0000","0","20000.0000","40000.0000"
"admin","DC431","0.0000","0","30000.0000","60000.0000"
"admin","DC432","0.0000","0","30000.0000","60000.0000"
"admin","DC433","0.0000","0","10000.0000","20000.0000"
"admin","DC434","0.0000","0","12000.0000","24000.0000"
"admin","DC537","0.0000","0","20000.0000","40000.0000"
"admin","BT204","100.0000","0","16000.0000","32000.0000"
"admin","BT234","100.0000","0","15000.0000","30000.0000"
"admin","BT571","100.0000","0","20000.0000","40000.0000"
"admin","BT583","100.0000","0","30000.0000","60000.0000"
"admin","BT584","100.0000","0","30000.0000","60000.0000"
"admin","BT585","100.0000","0","16000.0000","32000.0000"
"admin","BT586","100.0000","0","24000.0000","48000.0000"
"admin","BT587","100.0000","0","12000.0000","24000.0000"
"admin","BT588","100.0000","0","20000.0000","40000.0000"
"admin","BT590","100.0000","0","20000.0000","40000.0000"
"admin","KT048","100.0000","1","13000.0000","26000.0000"
"admin","KT122","100.0000","0","10000.0000","20000.0000"
"admin","KT123","100.0000","0","10000.0000","20000.0000"
"admin","N319","100.0000","0","20000.0000","40000.0000"
"admin","N320","100.0000","0","15000.0000","30000.0000"
"admin","N321","100.0000","0","28000.0000","56000.0000"
"admin","N322","100.0000","1","25000.0000","50000.0000"
"admin","N323","100.0000","0","24000.0000","48000.0000"
"admin","N324","100.0000","0","17000.0000","34000.0000"
"admin","N325","99.0000","1","16000.0000","32000.0000"
"admin","N326","100.0000","0","20000.0000","40000.0000"
"admin","VT291","98.0000","1","13000.0000","26000.0000"
"admin","VT293","100.0000","0","19000.0000","38000.0000"
"admin","BA136","100.0000","0","165000.0000","220000.0000"
"admin","BA137","100.0000","0","150000.0000","205000.0000"
"admin","BA138","100.0000","0","135000.0000","190000.0000"
"admin","BA139","100.0000","0","150000.0000","210000.0000"
"admin","BA140","100.0000","0","170000.0000","250000.0000"
"admin","BA141","100.0000","0","195000.0000","260000.0000"
"admin","BA142","100.0000","1","105000.0000","170000.0000"
"admin","BA143","100.0000","0","180000.0000","265000.0000"
"admin","BT633","100.0000","0","45000.0000","90000.0000"
"admin","BT634","100.0000","0","24000.0000","48000.0000"
"admin","BT635","100.0000","0","28000.0000","56000.0000"
"admin","BT636","100.0000","0","23000.0000","46000.0000"
"admin","BT637","100.0000","0","17000.0000","34000.0000"
"admin","CA017","100.0000","0","35000.0000","70000.0000"
"admin","CA018","100.0000","0","22000.0000","44000.0000"
"admin","DC562","0.0000","0","50000.0000","100000.0000"
"admin","KT178","100.0000","1","16000.0000","32000.0000"
"admin","KT179","100.0000","1","16000.0000","32000.0000"
"admin","KT180","100.0000","1","16000.0000","32000.0000"
"admin","KT181","100.0000","1","16000.0000","32000.0000"
"admin","KT182","98.0000","1","16000.0000","32000.0000"
"admin","KT184","100.0000","0","20000.0000","40000.0000"
"admin","KT186","100.0000","0","20000.0000","40000.0000"
"admin","KT187","100.0000","0","20000.0000","40000.0000"
"admin","KT188","100.0000","0","17000.0000","34000.0000"
"admin","KT189","100.0000","0","17000.0000","34000.0000"
"admin","KT190","100.0000","0","18000.0000","36000.0000"
"admin","KT191","100.0000","0","18000.0000","36000.0000"
"admin","KT192","100.0000","0","15000.0000","30000.0000"
"admin","KT193","100.0000","1","13000.0000","26000.0000"
"admin","KT194","100.0000","0","13000.0000","26000.0000"
"admin","KT195","100.0000","1","13000.0000","26000.0000"
"admin","KT196","100.0000","1","13000.0000","26000.0000"
"admin","KT197","100.0000","0","20000.0000","40000.0000"
"admin","N327","100.0000","1","20000.0000","40000.0000"
"admin","N328","100.0000","0","19000.0000","38000.0000"
"admin","N329","100.0000","0","17000.0000","34000.0000"
"admin","N330","100.0000","1","19000.0000","38000.0000"
"admin","N331","100.0000","0","20000.0000","40000.0000"
"admin","N332","100.0000","0","20000.0000","40000.0000"
"admin","N333","99.0000","1","20000.0000","40000.0000"
"admin","BT629","100.0000","0","30000.0000","60000.0000"
"admin","BT630","100.0000","0","49000.0000","98000.0000"
"admin","BT631","100.0000","0","60000.0000","120000.0000"
"admin","BT632","100.0000","0","50000.0000","100000.0000"
"admin","BT638","100.0000","0","12000.0000","24000.0000"
"admin","BT639","100.0000","0","20000.0000","40000.0000"
"admin","BT640","100.0000","0","20000.0000","40000.0000"
"admin","BT641","100.0000","0","20000.0000","40000.0000"
"admin","BT642","100.0000","0","20000.0000","40000.0000"
"admin","BT643","100.0000","0","20000.0000","40000.0000"
"admin","BT644","100.0000","0","20000.0000","40000.0000"
"admin","BT645","100.0000","0","20000.0000","40000.0000"
"admin","BT646","100.0000","0","20000.0000","40000.0000"
"admin","BT647","100.0000","0","20000.0000","40000.0000"
"admin","DC563","0.0000","0","60000.0000","120000.0000"
"admin","DC564","1.0000","1","40000.0000","80000.0000"
"admin","DC565","0.0000","0","15000.0000","30000.0000"
"admin","DC566","0.0000","0","14000.0000","28000.0000"
"admin","DC567","0.0000","0","20000.0000","40000.0000"
"admin","DC568","0.0000","0","15000.0000","30000.0000"
"admin","DC569","0.0000","0","10000.0000","20000.0000"
"admin","DC570","0.0000","0","10000.0000","20000.0000"
"admin","DC571","0.0000","0","10000.0000","20000.0000"
"admin","DC572","0.0000","0","10000.0000","20000.0000"
"admin","DC573","0.0000","0","14000.0000","28000.0000"
"admin","DC574","0.0000","0","15000.0000","30000.0000"
"admin","DC575","0.0000","1","10000.0000","20000.0000"
"admin","DC576","0.0000","0","10000.0000","20000.0000"
"admin","DC577","0.0000","0","15000.0000","30000.0000"
"admin","DC578","0.0000","0","10000.0000","20000.0000"
"admin","DC579","0.0000","0","10000.0000","20000.0000"
"admin","DC580","0.0000","0","10000.0000","20000.0000"
"admin","DC581","0.0000","0","12000.0000","24000.0000"
"admin","KT198","98.0000","1","12000.0000","24000.0000"
"admin","KT199","98.0000","1","12000.0000","24000.0000"
"admin","KT200","100.0000","1","15000.0000","30000.0000"
"admin","KT201","100.0000","1","15000.0000","30000.0000"
"admin","KT202","100.0000","0","15000.0000","30000.0000"
"admin","KT203","100.0000","0","15000.0000","30000.0000"
"admin","KT204","100.0000","0","15000.0000","30000.0000"
"admin","KT205","100.0000","0","15000.0000","30000.0000"
"admin","KT206","100.0000","0","10000.0000","20000.0000"
"admin","KT207","100.0000","0","10000.0000","20000.0000"
"admin","KT208","100.0000","0","10000.0000","20000.0000"
"admin","KT209","100.0000","0","10000.0000","20000.0000"
"admin","KT210","100.0000","0","50000.0000","100000.0000"
"admin","KT211","100.0000","0","50000.0000","100000.0000"
"admin","KT212","100.0000","1","70000.0000","140000.0000"
"admin","KT213","100.0000","0","60000.0000","120000.0000"
"admin","KT214","100.0000","1","65000.0000","130000.0000"
"admin","KT215","100.0000","0","60000.0000","120000.0000"
"admin","KT216","100.0000","0","40000.0000","80000.0000"
"admin","KT217","100.0000","1","40000.0000","80000.0000"
"admin","KT218","100.0000","1","38000.0000","76000.0000"
"admin","KT219","100.0000","1","36000.0000","72000.0000"
"admin","KT220","100.0000","0","35000.0000","70000.0000"
"admin","KT221","100.0000","0","30000.0000","60000.0000"
"admin","KT222","100.0000","0","30000.0000","60000.0000"
"admin","KT223","100.0000","1","60000.0000","120000.0000"
"admin","KT224","100.0000","1","8000.0000","16000.0000"
"admin","KT225","100.0000","1","8000.0000","16000.0000"
"admin","KT226","100.0000","1","8000.0000","16000.0000"
"admin","KT227","100.0000","1","8000.0000","16000.0000"
"admin","KT228","100.0000","1","8000.0000","16000.0000"
"admin","KT229","100.0000","1","8000.0000","16000.0000"
"admin","KT230","100.0000","1","8000.0000","16000.0000"
"admin","KT231","100.0000","1","8000.0000","16000.0000"
"admin","KT232","100.0000","1","8000.0000","16000.0000"
"admin","KT233","100.0000","0","8000.0000","16000.0000"
"admin","KT237","100.0000","1","8000.0000","16000.0000"
"admin","KT238","100.0000","1","8000.0000","16000.0000"
"admin","KT239","100.0000","0","10000.0000","20000.0000"
"admin","N334","100.0000","0","25000.0000","50000.0000"
"admin","N335","100.0000","0","23000.0000","46000.0000"
"admin","N336","100.0000","0","23000.0000","46000.0000"
"admin","N337","100.0000","0","26000.0000","52000.0000"
"admin","N338","100.0000","1","26000.0000","52000.0000"
"admin","N339","100.0000","0","26000.0000","52000.0000"
"admin","N340","100.0000","0","25000.0000","50000.0000"
"admin","N341","100.0000","0","20000.0000","40000.0000"
"admin","N342","100.0000","1","26000.0000","52000.0000"
"admin","N343","100.0000","1","26000.0000","52000.0000"
"admin","N344","100.0000","0","35000.0000","70000.0000"
"admin","N345","100.0000","0","35000.0000","70000.0000"
"admin","N346","100.0000","0","35000.0000","70000.0000"
"admin","N347","100.0000","0","35000.0000","70000.0000"
"admin","N348","100.0000","0","25000.0000","50000.0000"
"admin","N349","100.0000","0","25000.0000","50000.0000"
"admin","VT294","100.0000","0","120000.0000","240000.0000"
"admin","VT295","100.0000","0","120000.0000","240000.0000"
"admin","VT296","100.0000","0","120000.0000","240000.0000"
"admin","VT297","100.0000","0","120000.0000","240000.0000"
"admin","VT298","100.0000","0","150000.0000","300000.0000"
"admin","VT299","100.0000","0","120000.0000","240000.0000"
"admin","VT300","100.0000","0","120000.0000","240000.0000"
"admin","VT301","100.0000","0","120000.0000","240000.0000"
"admin","VT302","100.0000","0","40000.0000","80000.0000"
"admin","VT303","100.0000","0","28000.0000","56000.0000"
"admin","VT304","100.0000","0","20000.0000","40000.0000"
"admin","VT305","100.0000","0","20000.0000","40000.0000"
"admin","VT306","100.0000","0","20000.0000","40000.0000"
"admin","BT589","100.0000","0","25000.0000","50000.0000"
"admin","BT648","100.0000","0","16000.0000","32000.0000"
"admin","BT649","100.0000","0","10000.0000","20000.0000"
"admin","BT650","100.0000","1","7000.0000","14000.0000"
"admin","BT651","100.0000","1","15000.0000","30000.0000"
"admin","BT652","100.0000","0","17000.0000","34000.0000"
"admin","BT653","100.0000","0","15000.0000","30000.0000"
"admin","BT654","100.0000","1","8000.0000","16000.0000"
"admin","BT655","100.0000","1","8000.0000","16000.0000"
"admin","BT656","100.0000","0","17000.0000","34000.0000"
"admin","BT657","100.0000","0","17000.0000","34000.0000"
"admin","BT658","100.0000","0","17000.0000","34000.0000"
"admin","BT659","100.0000","0","15000.0000","30000.0000"
"admin","BT660","100.0000","0","13000.0000","26000.0000"
"admin","BT661","100.0000","1","12000.0000","24000.0000"
"admin","BT662","100.0000","0","13000.0000","26000.0000"
"admin","BT663","100.0000","0","13000.0000","26000.0000"
"admin","BT664","100.0000","1","13000.0000","26000.0000"
"admin","BT665","100.0000","0","13000.0000","26000.0000"
"admin","BT666","100.0000","1","13000.0000","26000.0000"
"admin","BT667","100.0000","1","12000.0000","24000.0000"
"admin","BT668","100.0000","0","12000.0000","24000.0000"
"admin","BT669","100.0000","1","13000.0000","26000.0000"
"admin","BT670","100.0000","0","13000.0000","26000.0000"
"admin","BT671","100.0000","1","12000.0000","24000.0000"
"admin","BT672","100.0000","0","13000.0000","26000.0000"
"admin","BT673","100.0000","0","12000.0000","24000.0000"
"admin","DC178","6.0000","1","10000.0000","20000.0000"
"admin","DC181","2.0000","1","15000.0000","30000.0000"
"admin","DC582","0.0000","0","80000.0000","160000.0000"
"admin","DC583","2.0000","1","65000.0000","130000.0000"
"admin","DC584","1.0000","1","50000.0000","100000.0000"
"admin","DC585","1.0000","1","50000.0000","100000.0000"
"admin","DC586","2.0000","1","70000.0000","140000.0000"
"admin","DC587","0.0000","0","60000.0000","120000.0000"
"admin","DC588","0.0000","0","60000.0000","120000.0000"
"admin","DC589","1.0000","1","80000.0000","160000.0000"
"admin","DC590","1.0000","1","80000.0000","160000.0000"
"admin","DC591","1.0000","1","80000.0000","160000.0000"
"admin","DC592","1.0000","1","50000.0000","100000.0000"
"admin","DC593","0.0000","0","70000.0000","140000.0000"
"admin","DC594","0.0000","0","24000.0000","48000.0000"
"admin","DC595","0.0000","0","24000.0000","48000.0000"
"admin","DC596","0.0000","0","25000.0000","50000.0000"
"admin","DC597","0.0000","0","25000.0000","50000.0000"
"admin","DC598","0.0000","0","30000.0000","60000.0000"
"admin","DC599","0.0000","0","30000.0000","60000.0000"
"admin","DC600","0.0000","0","25000.0000","50000.0000"
"admin","DC601","0.0000","0","25000.0000","50000.0000"
"admin","DC602","0.0000","0","30000.0000","60000.0000"
"admin","KT240","100.0000","0","30000.0000","60000.0000"
"admin","KT241","100.0000","0","30000.0000","60000.0000"
"admin","KT242","100.0000","0","30000.0000","60000.0000"
"admin","KT243","100.0000","0","30000.0000","60000.0000"
"admin","KT244","100.0000","0","30000.0000","60000.0000"
"admin","KT245","100.0000","0","25000.0000","50000.0000"
"admin","KT246","100.0000","1","25000.0000","50000.0000"
"admin","KT247","100.0000","0","24000.0000","48000.0000"
"admin","KT248","100.0000","0","25000.0000","50000.0000"
"admin","KT249","100.0000","0","40000.0000","80000.0000"
"admin","KT250","100.0000","0","40000.0000","80000.0000"
"admin","KT251","100.0000","0","40000.0000","80000.0000"
"admin","KT252","100.0000","0","35000.0000","70000.0000"
"admin","KT253","100.0000","0","35000.0000","70000.0000"
"admin","KT254","100.0000","0","40000.0000","80000.0000"
"admin","KT255","100.0000","0","35000.0000","70000.0000"
"admin","KT256","100.0000","1","40000.0000","80000.0000"
"admin","VT035","100.0000","1","15000.0000","30000.0000"
"admin","VT307","100.0000","0","35000.0000","70000.0000"
"admin","VT308","100.0000","0","35000.0000","70000.0000"
"admin","VT309","100.0000","0","35000.0000","70000.0000"
"admin","VT310","100.0000","0","35000.0000","70000.0000"
"admin","VT311","100.0000","0","35000.0000","70000.0000"
"admin","BT674","100.0000","1","15000.0000","30000.0000"
"admin","BT675","100.0000","0","19000.0000","38000.0000"
"admin","BT676","100.0000","0","11000.0000","22000.0000"
"admin","BT677","100.0000","1","12000.0000","24000.0000"
"admin","BT678","99.0000","1","18000.0000","36000.0000"
"admin","BT679","100.0000","1","15000.0000","30000.0000"
"admin","BT680","100.0000","0","12000.0000","24000.0000"
"admin","BT681","99.0000","1","14000.0000","28000.0000"
"admin","BT682","100.0000","0","20000.0000","40000.0000"
"admin","DC372","0.0000","0","25000.0000","50000.0000"
"admin","DC373","-1.0000","1","45000.0000","90000.0000"
"admin","DC382","0.0000","0","60000.0000","120000.0000"
"admin","DC603","1.0000","1","25000.0000","50000.0000"
"admin","DC604","1.0000","1","35000.0000","70000.0000"
"admin","DC605","0.0000","0","35000.0000","70000.0000"
"admin","DC606","0.0000","0","70000.0000","140000.0000"
"admin","DC607","0.0000","0","80000.0000","160000.0000"
"admin","DC608","0.0000","0","10000.0000","20000.0000"
"admin","DC609","1.0000","1","20000.0000","40000.0000"
"admin","DC610","0.0000","0","30000.0000","60000.0000"
"admin","DC611","0.0000","0","22000.0000","44000.0000"
"admin","DC612","0.0000","0","5000.0000","10000.0000"
"admin","DC613","0.0000","0","35000.0000","70000.0000"
"admin","DC614","0.0000","0","85000.0000","170000.0000"
"admin","DC615","0.0000","0","40000.0000","80000.0000"
"admin","DC616","0.0000","0","70000.0000","140000.0000"
"admin","DC618","0.0000","0","50000.0000","100000.0000"
"admin","DC619","0.0000","0","70000.0000","140000.0000"
"admin","DC620","0.0000","0","55000.0000","110000.0000"
"admin","DC621","0.0000","0","70000.0000","140000.0000"
"admin","DC622","0.0000","0","70000.0000","140000.0000"
"admin","DC623","0.0000","0","35000.0000","70000.0000"
"admin","DC624","0.0000","0","16000.0000","32000.0000"
"admin","KT257","100.0000","0","34000.0000","68000.0000"
"admin","KT258","100.0000","1","34000.0000","68000.0000"
"admin","KT259","100.0000","0","34000.0000","68000.0000"
"admin","KT260","100.0000","0","34000.0000","68000.0000"
"admin","KT261","100.0000","0","36000.0000","72000.0000"
"admin","KT262","100.0000","0","34000.0000","68000.0000"
"admin","KT263","100.0000","0","34000.0000","68000.0000"
"admin","KT264","100.0000","0","34000.0000","68000.0000"
"admin","BT683","100.0000","1","15000.0000","30000.0000"
"admin","BT684","100.0000","0","15000.0000","30000.0000"
"admin","BT685","100.0000","0","17000.0000","34000.0000"
"admin","BT686","100.0000","0","15000.0000","30000.0000"
"admin","BT687","100.0000","0","16000.0000","32000.0000"
"admin","BT688","100.0000","0","15000.0000","30000.0000"
"admin","BT689","100.0000","0","16000.0000","32000.0000"
"admin","BT690","100.0000","1","25000.0000","50000.0000"
"admin","BT691","100.0000","1","19000.0000","38000.0000"
"admin","BT692","100.0000","1","20000.0000","40000.0000"
"admin","BT693","100.0000","0","18000.0000","36000.0000"
"admin","BT694","100.0000","0","16000.0000","32000.0000"
"admin","BT695","100.0000","1","12000.0000","24000.0000"
"admin","BT696","100.0000","0","12000.0000","24000.0000"
"admin","BT697","100.0000","0","15000.0000","30000.0000"
"admin","BT698","100.0000","0","18000.0000","36000.0000"
"admin","BT699","100.0000","1","15000.0000","30000.0000"
"admin","BT700","100.0000","1","25000.0000","50000.0000"
"admin","BT701","100.0000","0","24000.0000","48000.0000"
"admin","BT702","100.0000","0","25000.0000","50000.0000"
"admin","BT703","100.0000","1","25000.0000","50000.0000"
"admin","BT704","100.0000","1","25000.0000","50000.0000"
"admin","BT705","100.0000","0","25000.0000","50000.0000"
"admin","BT706","100.0000","0","27000.0000","54000.0000"
"admin","BT707","100.0000","0","25000.0000","50000.0000"
"admin","BT709","100.0000","1","25000.0000","50000.0000"
"admin","BT710","100.0000","0","24000.0000","48000.0000"
"admin","BT711","100.0000","0","25000.0000","50000.0000"
"admin","BT712","100.0000","1","24000.0000","48000.0000"
"admin","BT713","100.0000","0","30000.0000","60000.0000"
"admin","BT714","100.0000","1","25000.0000","50000.0000"
"admin","BT715","100.0000","0","25000.0000","50000.0000"
"admin","BT716","100.0000","0","26000.0000","52000.0000"
"admin","BT717","100.0000","1","26000.0000","52000.0000"
"admin","BT718","100.0000","1","25000.0000","50000.0000"
"admin","BT719","100.0000","1","25000.0000","50000.0000"
"admin","BT720","100.0000","1","25000.0000","50000.0000"
"admin","CA019","100.0000","1","20000.0000","40000.0000"
"admin","CA020","100.0000","1","20000.0000","40000.0000"
"admin","CA021","100.0000","1","20000.0000","40000.0000"
"admin","CA022","100.0000","1","25000.0000","50000.0000"
"admin","CA023","100.0000","1","20000.0000","40000.0000"
"admin","CA024","100.0000","1","21000.0000","42000.0000"
"admin","CA025","100.0000","1","25000.0000","50000.0000"
"admin","CA026","100.0000","1","30000.0000","60000.0000"
"admin","CA027","100.0000","0","25000.0000","50000.0000"
"admin","DC625","0.0000","0","30000.0000","60000.0000"
"admin","DC626","0.0000","0","35000.0000","70000.0000"
"admin","DC627","0.0000","0","30000.0000","60000.0000"
"admin","DC628","0.0000","0","35000.0000","70000.0000"
"admin","DC629","-1.0000","1","30000.0000","60000.0000"
"admin","DC630","1.0000","1","35000.0000","70000.0000"
"admin","DC631","0.0000","0","30000.0000","60000.0000"
"admin","DC632","1.0000","1","30000.0000","60000.0000"
"admin","DC633","0.0000","0","30000.0000","60000.0000"
"admin","VT312","100.0000","1","35000.0000","70000.0000"
"admin","VT313","100.0000","1","20000.0000","40000.0000"
"admin","VT314","100.0000","0","35000.0000","70000.0000"
"admin","VT315","100.0000","0","15000.0000","30000.0000"
"admin","VT316","100.0000","0","35000.0000","70000.0000"
"admin","VT317","100.0000","0","30000.0000","60000.0000"
"admin","VT318","100.0000","0","80000.0000","160000.0000"
"admin","VT319","100.0000","1","40000.0000","80000.0000"
"admin","VT320","100.0000","1","35000.0000","70000.0000"
"admin","VT321","100.0000","1","40000.0000","80000.0000"
"admin","VT322","100.0000","1","15000.0000","30000.0000"
"admin","VT323","100.0000","1","45000.0000","90000.0000"
"admin","VT324","100.0000","1","40000.0000","80000.0000"
"admin","VT325","100.0000","1","40000.0000","80000.0000"
"admin","VT326","100.0000","0","20000.0000","40000.0000"
"admin","VT327","100.0000","1","20000.0000","40000.0000"
"admin","VT328","100.0000","1","30000.0000","60000.0000"
"admin","BT721","100.0000","0","10000.0000","20000.0000"
"admin","BT722","100.0000","0","12000.0000","24000.0000"
"admin","BT723","100.0000","0","10000.0000","20000.0000"
"admin","BT724","100.0000","0","12000.0000","24000.0000"
"admin","BT725","100.0000","0","10000.0000","20000.0000"
"admin","BT726","100.0000","0","10000.0000","20000.0000"
"admin","BT727","100.0000","1","9000.0000","18000.0000"
"admin","BT728","100.0000","0","15000.0000","30000.0000"
"admin","BT729","100.0000","0","12000.0000","24000.0000"
"admin","BT730","100.0000","0","12000.0000","24000.0000"
"admin","BT731","100.0000","0","10000.0000","20000.0000"
"admin","BT732","100.0000","0","14000.0000","28000.0000"
"admin","BT733","100.0000","0","12000.0000","24000.0000"
"admin","BT734","100.0000","1","15000.0000","30000.0000"
"admin","BT735","100.0000","0","15000.0000","30000.0000"
"admin","DC430","1.0000","1","30000.0000","60000.0000"
"admin","DC634","1.0000","1","20000.0000","40000.0000"
"admin","DC635","0.0000","0","25000.0000","50000.0000"
"admin","DC636","0.0000","0","30000.0000","60000.0000"
"admin","DC637","0.0000","0","30000.0000","60000.0000"
